Origin_Port,Destination_Port,Transport_Mode,Product_Category,Distance_km,Weight_MT,Fuel_Price_Index,Geopolitical_Risk_Score,Weather_Condition,Carrier_Reliability_Score,Lead_Time_Days,Disruption_Occurred,Year,Month,Day,DayOfWeek,Cost_Per_KM,Risk_LeadTime,Weight_Per_KM,Risk_Reliability,High_Risk,Prediction,Probability,Recommended_Action
6,0,3,2,10438.94,400.87,4.35,7.2,2,0.638,157.36,1,2024,6,3,1,0.0004167089761987,1132.9920000000002,0.0384014085721347,2.6064,1,1,0.96894985,Prioritize Shipment
7,3,2,2,5320.61,205.84,3.43,9.6,4,0.611,14.46,1,2024,1,10,6,0.000644662923988,138.816,0.0386872933742559,3.7344,1,1,0.86859876,Prioritize Shipment
7,7,1,2,9668.09,403.24,2.04,7.1,4,0.571,27.64,1,2025,9,24,6,0.0002110034143248,196.244,0.0417083415648799,3.0459,1,1,0.87069875,Prioritize Shipment
0,3,3,3,11388.63,123.57,2.59,7.0,4,0.573,63.82,0,2025,9,23,5,0.0002274198037867,446.74,0.0108502954262277,2.9890000000000003,1,1,0.90033305,Prioritize Shipment
0,2,3,2,4528.87,397.4,1.34,8.1,4,0.538,26.88,1,2025,11,6,4,0.0002958795461119,217.728,0.0877481579290198,3.7422,1,1,0.888001,Prioritize Shipment
5,7,2,2,6764.27,136.42,2.97,4.7,2,0.894,39.92,1,2024,1,17,6,0.0004390717697549,187.624,0.0201677342861831,0.4981999999999999,0,1,0.95584244,Prioritize Shipment
7,3,2,2,14715.35,427.7,2.67,7.0,2,0.787,93.9,1,2024,1,7,3,0.0001814431868762,657.3000000000001,0.0290648880250894,1.4909999999999997,1,1,0.96729225,Prioritize Shipment
5,5,1,4,11199.33,226.04,2.61,8.4,4,0.77,32.87,1,2024,10,8,5,0.000233049655649,276.108,0.0201833502539884,1.932,1,1,0.87953997,Prioritize Shipment
6,6,1,1,10716.04,51.28,3.33,6.7,2,0.662,80.24,1,2025,7,2,6,0.0003107491200107,537.608,0.0047853498120574,2.2646,0,1,0.96960205,Prioritize Shipment
2,4,3,2,7504.08,88.66,2.54,8.1,2,0.621,116.83,1,2025,3,16,3,0.0003384825321691,946.323,0.011814906024456,3.0699,1,1,0.9695538,Prioritize Shipment
5,1,1,3,4668.19,346.89,3.11,7.1,2,0.844,35.14,1,2024,4,19,0,0.0006662111010905,249.494,0.0743093147451153,1.1076,1,1,0.9542351,Prioritize Shipment
1,3,3,1,10022.96,400.88,1.34,1.3,2,0.57,119.11,1,2024,4,8,1,0.0001336930407783,154.84300000000002,0.0399961687964433,0.559,0,1,0.95575345,Prioritize Shipment
3,2,2,0,14543.79,199.42,3.14,6.7,4,0.679,33.95,1,2025,6,20,0,0.0002158997070227,227.46500000000003,0.0137116941319972,2.1507,0,1,0.8575026,Prioritize Shipment
5,0,0,4,9542.91,85.71,4.41,10.0,2,0.815,5.37,1,2024,9,30,1,0.0004621231888386,53.7,0.0089815370783125,1.8500000000000003,1,1,0.9317573,Prioritize Shipment
1,0,2,2,14492.72,167.35,3.05,6.7,4,0.531,33.69,1,2025,2,19,6,0.0002104504882451,225.723,0.0115471767894501,3.1423,0,1,0.85645354,Prioritize Shipment
5,2,1,1,10746.13,218.36,2.53,8.3,4,0.837,31.3,0,2024,9,6,0,0.0002354335933028,259.79,0.0203198732939207,1.3529000000000004,1,1,0.85505366,Prioritize Shipment
4,1,2,4,5037.16,366.63,1.8,8.7,2,0.7,33.58,1,2024,8,19,1,0.0003573442177735,292.146,0.0727850614235005,2.6100000000000003,1,1,0.9603957,Prioritize Shipment
3,4,1,3,14227.64,305.15,3.9,6.1,2,0.753,102.6,1,2025,10,31,0,0.0002741143295725,625.8599999999999,0.0214476891459159,1.5067,0,1,0.96725255,Prioritize Shipment
5,3,2,0,2035.63,293.01,3.36,3.8,2,0.796,10.96,1,2025,10,27,1,0.0016505946561998,41.648,0.1439406964919951,0.7751999999999998,0,1,0.8895533,Prioritize Shipment
0,2,1,4,14198.68,243.54,4.32,6.8,4,0.804,39.74,1,2024,4,5,0,0.0003042536348449,270.232,0.0171522986643828,1.3327999999999995,0,1,0.872427,Prioritize Shipment
6,3,0,0,8952.43,26.97,3.49,3.7,2,0.918,5.4,1,2025,12,20,2,0.0003898382897157,19.980000000000004,0.003012589877832,0.3033999999999999,0,1,0.8767157,Prioritize Shipment
3,1,0,2,3233.84,266.62,4.19,5.5,4,0.612,0.52,1,2024,12,5,4,0.0012956732553249,2.8600000000000003,0.0824468743042327,2.134,0,1,0.8181539,Prioritize Shipment
5,1,3,2,10250.68,452.76,4.49,5.3,2,0.516,144.46,1,2025,8,2,2,0.0004380197216184,765.638,0.0441687770957634,2.5652,0,1,0.9642648,Prioritize Shipment
7,4,3,0,6786.95,292.79,2.72,0.2,2,0.73,75.83,1,2024,8,23,0,0.0004007691230965,15.166,0.0431401439527328,0.054,0,1,0.9453528,Prioritize Shipment
0,5,0,1,11351.57,494.14,2.19,5.8,2,0.627,7.01,1,2025,12,9,5,0.0001929248553283,40.658,0.0435305424712176,2.1634,0,1,0.91335565,Prioritize Shipment
1,8,3,3,4251.32,400.78,3.55,3.8,2,0.698,56.63,1,2024,10,4,0,0.0008350347656727,215.194,0.0942718967285454,1.1476000000000002,0,1,0.9640908,Prioritize Shipment
6,3,3,4,9392.73,385.44,1.77,1.6,2,0.68,112.65,1,2025,7,10,4,0.0001884436154344,180.24,0.0410359927305479,0.5119999999999999,0,1,0.95998895,Prioritize Shipment
0,7,3,0,9746.48,250.31,1.94,5.1,4,0.561,50.08,1,2025,7,31,4,0.0001990462197634,255.408,0.0256820924066945,2.2389,0,1,0.885493,Prioritize Shipment
1,3,2,3,4101.46,86.68,4.36,7.2,2,0.855,27.1,1,2024,5,27,1,0.0010630360895876,195.12,0.0211339376709757,1.0440000000000005,1,1,0.9363337,Prioritize Shipment
1,4,2,4,3608.89,265.39,1.88,8.2,2,0.822,23.99,1,2025,12,30,5,0.0005209358002044,196.718,0.0735378468171653,1.4596000000000002,1,1,0.9386014,Prioritize Shipment
7,1,2,3,4089.62,314.82,1.34,9.7,2,0.68,27.82,1,2024,3,19,5,0.0003276588044855,269.854,0.0769802573344222,3.103999999999999,1,1,0.9500843,Prioritize Shipment
2,4,3,3,1406.63,59.85,1.42,7.6,4,0.59,7.63,1,2024,11,2,2,0.0010095049870968,57.988,0.0425485024491159,3.116,1,1,0.86160004,Prioritize Shipment
1,3,3,1,11124.64,142.36,1.55,3.7,2,0.506,146.27,1,2025,7,31,4,0.0001393303513641,541.1990000000001,0.0127968185936803,1.8278,0,1,0.9667967,Prioritize Shipment
4,6,3,1,1676.66,466.87,3.06,9.9,4,0.661,9.93,1,2025,2,2,3,0.0018250569584769,98.307,0.2784523994131189,3.3561,1,1,0.87375027,Prioritize Shipment
7,7,3,0,14296.62,433.81,3.52,4.7,2,0.814,196.67,1,2025,11,24,1,0.0002462120417273,924.349,0.0303435357448124,0.8742000000000003,0,1,0.9643659,Prioritize Shipment
3,2,3,0,12658.13,117.57,1.87,7.2,4,0.947,71.94,1,2025,7,7,1,0.0001477311419617,517.968,0.0092881017970268,0.3816000000000003,1,1,0.8701351,Prioritize Shipment
0,6,2,3,8391.68,187.43,2.56,5.0,4,0.597,18.76,1,2025,12,6,2,0.0003050640634533,93.8,0.0223352177394752,2.015,0,1,0.80977505,Prioritize Shipment
6,2,3,4,3404.09,341.05,3.36,3.7,2,0.985,44.63,1,2024,3,21,4,0.0009870479335152,165.13100000000003,0.1001883028944593,0.0555,0,1,0.9486833,Prioritize Shipment
0,8,1,3,4101.56,412.08,1.35,9.0,2,0.725,33.41,1,2025,4,6,3,0.0003291430577633,300.68999999999994,0.1004690898097309,2.475,1,1,0.96071094,Prioritize Shipment
3,2,3,4,10729.18,52.47,1.21,4.3,4,0.766,55.18,1,2025,5,17,2,0.0001127765588796,237.274,0.0048904016895979,1.0062,0,1,0.83357793,Prioritize Shipment
2,0,3,3,6916.91,397.74,2.0,3.2,2,0.851,88.81,1,2024,12,30,1,0.0002891464541247,284.192,0.0575025553317883,0.4768000000000001,0,1,0.96513444,Prioritize Shipment
6,8,0,1,9915.17,91.44,1.41,4.3,2,0.926,5.08,1,2025,7,20,3,0.0001422063363512,21.844,0.0092222321957162,0.3181999999999998,0,1,0.8758353,Prioritize Shipment
0,7,3,0,6936.83,481.43,2.97,6.7,2,0.97,103.18,1,2025,8,22,0,0.0004281494573169,691.306,0.0694020179246139,0.2010000000000001,0,1,0.9635212,Prioritize Shipment
5,7,3,3,3191.88,144.79,3.62,9.2,4,0.656,19.49,1,2024,6,6,4,0.0011341278494178,179.30799999999996,0.0453619810268556,3.1648,1,1,0.86613274,Prioritize Shipment
6,2,3,4,13284.51,365.53,2.58,3.8,4,0.652,65.77,1,2024,11,20,6,0.0001942111526883,249.926,0.0275155049000678,1.3223999999999998,0,1,0.81727374,Prioritize Shipment
0,2,3,3,12514.06,260.56,4.35,1.6,2,0.533,151.44,1,2024,3,30,2,0.0003476090093862,242.304,0.0208213801116504,0.7472,0,1,0.95947564,Prioritize Shipment
3,0,2,4,11944.75,183.04,4.36,9.1,4,0.729,31.22,1,2024,7,10,6,0.0003650139182486,284.102,0.0153238870633541,2.4661,1,1,0.8873478,Prioritize Shipment
6,3,2,1,13749.93,198.1,2.4,6.7,2,0.579,87.37,1,2025,4,4,0,0.000174546343145,585.379,0.0144073460737618,2.8207000000000004,0,1,0.96788543,Prioritize Shipment
7,4,3,0,14315.82,168.17,1.44,2.3,2,0.636,176.86,1,2025,7,24,4,0.0001005880208049,406.778,0.0117471440685898,0.8371999999999999,0,1,0.9621407,Prioritize Shipment
6,2,3,2,5237.77,104.43,3.08,2.4,2,0.616,65.15,1,2025,7,22,5,0.0005880365117215,156.36,0.0199378743243785,0.9216,0,1,0.95695543,Prioritize Shipment
0,1,1,4,5639.16,189.52,3.04,5.7,2,0.7,40.29,1,2025,6,8,3,0.0005390873818086,229.653,0.0336078423027543,1.7100000000000004,0,1,0.9631905,Prioritize Shipment
1,6,2,1,13206.63,145.5,2.88,7.6,4,0.864,32.77,1,2024,1,27,2,0.0002180722864197,249.052,0.0110171936368324,1.0336,1,1,0.83561724,Prioritize Shipment
3,4,0,3,8523.88,96.45,1.22,8.9,2,0.819,4.92,1,2025,7,21,1,0.0001431273082211,43.788,0.0113152695720728,1.6109000000000004,1,1,0.92046875,Prioritize Shipment
6,3,2,1,7795.42,204.3,2.88,6.2,4,0.739,18.08,1,2024,4,5,0,0.0003694477013425,112.096,0.0262076963139894,1.6182,0,1,0.80113804,Prioritize Shipment
7,6,2,2,3311.01,468.54,3.03,9.9,4,0.967,8.45,1,2025,9,3,6,0.0009151286163436,83.655,0.1415096903965859,0.3267000000000003,1,1,0.825954,Prioritize Shipment
5,8,2,2,12649.67,128.29,4.22,3.2,2,0.865,69.45,1,2025,1,29,6,0.0003336055406978,222.24,0.0101417665441074,0.432,0,1,0.96012586,Prioritize Shipment
5,5,3,1,12952.08,64.39,3.27,5.7,4,0.611,68.95,1,2024,1,13,2,0.0002524691014879,393.015,0.0049714022766999,2.2173000000000003,0,1,0.88839865,Prioritize Shipment
7,7,2,2,6868.55,153.4,1.69,5.5,2,0.746,41.9,1,2025,2,27,4,0.0002460490205356,230.45,0.0223336803255417,1.397,0,1,0.9615083,Prioritize Shipment
6,2,3,4,9352.93,79.67,4.02,7.9,4,0.839,54.67,1,2025,2,1,2,0.0004298118343663,431.893,0.0085181862795936,1.2719000000000005,1,1,0.8958772,Prioritize Shipment
1,4,1,0,10562.27,279.35,4.26,5.7,4,0.66,28.66,1,2025,8,8,0,0.0004033223918722,163.362,0.0264479131853285,1.938,0,1,0.8196719,Prioritize Shipment
6,2,3,1,7966.53,435.77,2.61,3.7,2,0.711,105.24,1,2024,10,2,6,0.0003276206830326,389.388,0.0547001015498592,1.0693,0,1,0.9691657,Prioritize Shipment
6,6,2,0,1711.54,49.71,3.79,8.3,4,0.547,4.65,1,2024,10,1,5,0.0022143800320179,38.595000000000006,0.029044018836837,3.7599,1,1,0.86882234,Prioritize Shipment
0,1,0,1,4057.61,398.68,3.93,7.4,4,0.749,0.59,1,2024,3,19,5,0.0009685504521134,4.366,0.0982548840327187,1.8574,1,1,0.8484959,Prioritize Shipment
1,0,2,2,1337.12,295.62,1.28,3.2,2,0.685,6.95,1,2025,1,4,2,0.0009572813210482,22.24,0.2210871126002154,1.0079999999999998,0,1,0.88642305,Prioritize Shipment
2,4,1,2,3895.95,274.46,4.28,7.2,4,0.66,11.21,1,2024,9,9,1,0.001098576727114,80.712,0.0704475160102157,2.448,1,1,0.8428021,Prioritize Shipment
5,7,3,0,6528.74,355.38,1.98,5.9,4,0.831,35.75,1,2024,7,19,0,0.0003032744449924,210.925,0.0544331678087961,0.9971000000000004,0,1,0.8483185,Prioritize Shipment
4,2,3,4,2989.56,335.04,3.42,6.6,2,0.952,44.04,1,2024,1,7,3,0.0011439810540681,290.664,0.1120700036125717,0.3168000000000002,0,1,0.9619274,Prioritize Shipment
7,2,2,3,7751.63,108.85,2.31,1.0,2,0.589,38.59,1,2025,2,9,3,0.000298001839613,38.59,0.0140422078969197,0.411,0,1,0.943108,Prioritize Shipment
4,7,3,4,8221.31,460.81,3.61,1.7,2,0.984,99.8,1,2024,12,3,5,0.0004391027707263,169.66,0.0560506780549571,0.0272,0,1,0.94854474,Prioritize Shipment
3,7,2,4,5389.5,207.01,1.9,8.3,4,0.537,13.56,1,2025,10,28,5,0.0003525373411262,112.54800000000002,0.0384098710455515,3.8429,1,1,0.866783,Prioritize Shipment
1,8,3,2,3490.66,490.53,2.34,3.1,2,0.511,45.35,1,2024,11,3,3,0.0006703603330029,140.585,0.1405264333965496,1.5159,0,1,0.9519529,Prioritize Shipment
1,3,1,3,11994.99,408.62,3.12,5.5,2,0.873,84.7,1,2024,6,30,3,0.0002601085953385,465.85,0.0340658891753973,0.6985,0,1,0.968697,Prioritize Shipment
1,7,0,0,1501.17,7.96,4.36,7.9,4,0.559,0.5,1,2025,2,11,5,0.0029044012337043,3.95,0.0053025306927263,3.4839,1,1,0.85132825,Prioritize Shipment
1,3,0,0,8629.84,183.18,3.64,5.1,4,0.598,0.69,1,2024,10,25,0,0.0004217922927887,3.519,0.0212263495035829,2.0502,0,1,0.8106652,Prioritize Shipment
1,6,2,3,3159.91,488.03,1.41,2.6,2,0.666,17.59,1,2025,8,29,0,0.0004462152403074,45.734,0.1544442721469915,0.8684,0,1,0.8859323,Prioritize Shipment
7,3,0,0,12151.3,9.96,2.53,9.7,2,0.734,6.78,1,2025,4,17,4,0.0002082081752569,65.76599999999999,0.0008196653855966,2.5802,1,1,0.93120694,Prioritize Shipment
0,6,3,1,6146.37,36.39,3.01,3.7,2,0.785,81.18,1,2025,12,10,6,0.0004897199485224,300.36600000000004,0.0059205677497449,0.7954999999999999,0,1,0.9679087,Prioritize Shipment
1,6,3,4,8355.53,95.49,1.2,4.6,2,0.922,113.89,1,2024,3,11,1,0.0001436174605321,523.894,0.0114283594218439,0.3587999999999998,0,1,0.96682054,Prioritize Shipment
6,6,3,0,14536.95,385.89,2.27,8.3,2,0.96,229.23,1,2025,2,22,2,0.0001561538011756,1902.609,0.0265454582976484,0.3320000000000003,1,1,0.96151537,Prioritize Shipment
1,6,2,1,1465.19,420.88,1.93,6.6,2,0.743,9.2,1,2025,11,20,4,0.0013172353073662,60.71999999999999,0.2872528477535336,1.6962,0,1,0.9090244,Prioritize Shipment
2,5,0,2,9900.61,309.23,4.41,0.6,2,0.82,3.8,1,2025,5,26,1,0.0004454270999463,2.28,0.0312334290513412,0.108,0,1,0.8138771,Prioritize Shipment
3,4,2,0,14959.14,130.26,1.9,1.9,2,0.64,78.19,1,2024,9,15,3,0.0001270126491228,148.56099999999998,0.0087077198288136,0.6839999999999999,0,1,0.9544752,Prioritize Shipment
1,0,0,0,5156.85,108.21,3.96,8.7,4,0.984,0.53,1,2024,6,6,4,0.0007679106431251,4.611,0.0209837400738823,0.1392000000000001,1,1,0.80140764,Prioritize Shipment
2,5,0,0,3691.61,21.12,3.23,4.2,2,0.834,2.04,1,2025,3,9,3,0.0008749569970825,8.568000000000001,0.0057210810459393,0.6972000000000002,0,1,0.89202166,Prioritize Shipment
4,8,0,0,1496.35,169.54,4.26,7.3,4,0.577,0.94,1,2025,4,4,0,0.0028469275236408,6.861999999999999,0.1133023690981388,3.0879000000000003,1,1,0.866785,Prioritize Shipment
3,1,3,4,10022.58,136.07,2.72,8.6,4,0.858,60.19,0,2025,2,14,0,0.000271387207685,517.634,0.0135763446138619,1.2212,1,1,0.88775104,Prioritize Shipment
0,8,3,0,10777.1,15.56,1.82,4.7,4,0.55,55.83,1,2025,7,1,5,0.0001688765994562,262.401,0.0014438021360106,2.115,0,1,0.87376326,Prioritize Shipment
4,6,1,4,577.05,373.62,2.78,10.0,2,0.828,4.71,1,2024,2,7,6,0.0048176067931721,47.1,0.647465557577333,1.7200000000000004,1,1,0.92898613,Prioritize Shipment
6,5,0,1,11705.74,248.0,3.07,1.6,2,0.646,4.84,1,2025,12,19,0,0.0002622644958797,7.744,0.0211861872893127,0.5664,0,1,0.8749652,Prioritize Shipment
5,4,2,0,11614.47,103.83,3.09,7.8,4,0.573,28.4,1,2025,10,15,6,0.0002660474390996,221.52,0.0089397105507181,3.3306000000000004,1,1,0.8732449,Prioritize Shipment
5,0,2,4,11838.42,33.44,3.38,2.6,2,0.565,63.63,1,2024,4,21,3,0.0002855110732682,165.43800000000002,0.0028247012692572,1.1310000000000002,0,1,0.95536065,Prioritize Shipment
1,5,3,4,2534.71,432.25,2.28,1.0,2,0.815,29.36,1,2024,12,29,3,0.000899511186684,29.36,0.1705323291421898,0.185,0,1,0.88055784,Prioritize Shipment
4,1,1,2,9496.87,372.44,1.8,7.8,2,0.698,74.0,1,2025,10,24,0,0.000189536131378,577.1999999999999,0.0392171315391281,2.3556000000000004,1,1,0.96927714,Prioritize Shipment
2,3,0,0,13669.31,470.54,4.03,7.7,4,0.706,2.4,1,2025,10,24,0,0.0002948210260795,18.48,0.0344230981666228,2.2638000000000003,1,1,0.8662728,Prioritize Shipment
5,5,2,1,11501.37,243.7,2.22,2.1,2,0.91,60.52,1,2025,2,13,4,0.0001930204836467,127.092,0.0211887801192379,0.1889999999999999,0,1,0.9503178,Prioritize Shipment
5,2,3,4,9158.75,231.85,2.5,3.8,2,0.772,122.33,1,2024,12,5,4,0.0002729630135116,464.854,0.0253145898730722,0.8663999999999998,0,1,0.9677164,Prioritize Shipment
7,2,3,3,9984.92,392.75,2.38,5.4,4,0.756,52.75,1,2025,3,16,3,0.0002383594460446,284.85,0.0393343161487523,1.3176,0,1,0.87402165,Prioritize Shipment
2,1,0,0,8892.7,277.69,1.35,4.7,2,0.787,4.76,1,2024,1,11,4,0.0001518099115004,22.372,0.0312267365367098,1.0011,0,1,0.9005839,Prioritize Shipment
0,1,2,0,9669.67,90.72,2.22,8.1,2,0.95,64.08,1,2024,4,10,6,0.0002295838430887,519.048,0.0093819127229781,0.4050000000000003,1,1,0.96743596,Prioritize Shipment
4,6,3,1,7371.86,484.07,3.07,5.1,4,0.893,39.18,1,2024,8,15,4,0.0004164484946811,199.818,0.0656645676939062,0.5456999999999999,0,1,0.8515217,Prioritize Shipment
2,7,0,4,3616.23,415.19,4.17,2.7,2,0.682,2.23,1,2025,8,12,5,0.0011531346180967,6.021,0.1148129405485823,0.8585999999999999,0,1,0.8889949,Prioritize Shipment
1,6,3,4,6050.58,265.9,4.49,5.0,4,0.501,31.03,1,2025,8,25,1,0.0007420776190051,155.15,0.0439462001989891,2.495,0,1,0.82726306,Prioritize Shipment
6,1,1,3,12045.5,406.53,2.05,0.1,2,0.864,67.6,1,2024,6,3,1,0.0001701880370262,6.76,0.0337495330206301,0.0136,0,1,0.93876356,Prioritize Shipment
7,3,3,1,4443.22,67.17,2.46,6.3,2,0.508,64.89,1,2024,12,19,4,0.0005536525312723,408.807,0.0151174148477905,3.0996,0,1,0.96866655,Prioritize Shipment
2,6,0,4,5205.42,224.22,1.74,9.4,4,0.618,0.99,1,2025,3,1,2,0.0003342669755754,9.306,0.0430743340594995,3.5908,1,1,0.8682141,Prioritize Shipment
5,8,0,4,4337.21,199.05,1.26,6.4,2,0.592,3.2,1,2024,12,17,5,0.0002905093366472,20.480000000000004,0.0458935583013042,2.6112,0,1,0.9217026,Prioritize Shipment
6,6,3,0,11532.34,86.21,4.17,8.3,4,0.54,67.99,1,2025,5,9,0,0.0003615918365223,564.317,0.0074754993349138,3.818,1,1,0.9090222,Prioritize Shipment
1,2,1,0,951.66,331.79,3.62,9.6,2,0.961,6.6,1,2025,4,8,5,0.0038038795368093,63.35999999999999,0.348643423071265,0.3744000000000003,1,1,0.92027634,Prioritize Shipment
2,4,3,2,4263.86,426.42,2.62,5.3,2,0.958,60.24,1,2024,11,22,0,0.0006144667038786,319.272,0.1000079739953938,0.2226000000000002,0,1,0.9630352,Prioritize Shipment
5,1,3,3,13248.19,246.27,2.22,7.6,4,0.539,76.19,1,2024,11,3,3,0.0001675700605139,579.044,0.0185889544156598,3.5036,1,1,0.9080925,Prioritize Shipment
3,1,1,3,8581.39,167.29,1.81,0.1,2,0.994,47.99,1,2025,12,28,3,0.0002109215406828,4.799,0.0194945107960365,0.0006,0,1,0.93336785,Prioritize Shipment
2,3,1,0,1065.2,297.93,3.27,7.4,4,0.744,3.33,1,2024,4,27,2,0.0030698460383026,24.642000000000003,0.2796939541870071,1.8944,1,1,0.8501112,Prioritize Shipment
0,1,0,1,4110.63,429.33,1.35,8.3,2,0.746,2.1,1,2025,7,19,2,0.0003284168120215,17.430000000000003,0.10444384437422,2.1082,1,1,0.9299217,Prioritize Shipment
2,5,2,4,1475.21,250.02,4.46,8.0,4,0.726,4.43,1,2024,12,4,6,0.003023298377858,35.44,0.1694809552538282,2.192,1,1,0.86759734,Prioritize Shipment
6,8,2,4,12196.64,105.43,2.34,0.5,2,0.615,59.43,1,2025,2,18,5,0.0001918561177504,29.715,0.0086441839719791,0.1925,0,1,0.9440817,Prioritize Shipment
5,7,3,4,6462.28,224.79,1.6,4.9,2,0.573,90.0,1,2025,11,4,5,0.0002475906336463,441.00000000000006,0.0347849365858489,2.0923000000000003,0,1,0.9695542,Prioritize Shipment
0,6,0,1,5726.19,226.64,1.66,9.8,4,0.956,0.88,1,2024,1,30,5,0.0002898960740038,8.624,0.0395795459109809,0.4312000000000004,1,1,0.8277959,Prioritize Shipment
7,4,1,3,1064.6,6.75,3.48,6.9,2,0.895,7.87,1,2024,7,29,1,0.0032688333646439,54.303,0.0063404095434905,0.7244999999999999,0,1,0.9066145,Prioritize Shipment
4,8,1,0,13034.28,155.01,2.07,3.7,2,0.554,85.28,1,2024,4,14,3,0.0001588119942183,315.536,0.0118924865815372,1.6502,0,1,0.9671148,Prioritize Shipment
0,6,2,4,14864.85,294.26,4.29,7.5,4,0.748,35.38,1,2025,1,9,4,0.0002886002886002,265.35,0.0197956925229652,1.89,1,1,0.8705158,Prioritize Shipment
3,6,3,4,6913.26,431.35,2.92,7.7,4,0.532,38.81,1,2024,7,20,2,0.0004223767079496,298.83700000000005,0.0623945866349594,3.6036,1,1,0.9110814,Prioritize Shipment
6,5,2,1,10757.26,480.79,2.49,7.4,2,0.708,70.51,1,2025,4,13,3,0.0002314715829123,521.7740000000001,0.0446944668066031,2.1608000000000005,1,1,0.96853864,Prioritize Shipment
5,0,1,3,13958.64,320.71,4.02,4.5,2,0.532,96.2,1,2025,5,16,0,0.000287993672736,432.9,0.0229757340256643,2.106,0,1,0.96603096,Prioritize Shipment
3,4,3,3,13972.52,207.55,2.64,7.8,2,0.826,215.7,1,2025,6,24,5,0.0001889422953053,1682.4599999999998,0.0148541565873586,1.3572000000000004,1,1,0.964497,Prioritize Shipment
4,3,1,1,5457.63,135.76,2.45,4.3,2,0.985,35.78,1,2025,10,16,4,0.0004489128064746,153.85399999999998,0.0248752663702009,0.0645,0,1,0.9281869,Prioritize Shipment
7,0,3,0,9917.88,344.87,4.13,1.4,2,0.789,116.97,1,2025,2,5,6,0.0004164196380678,163.75799999999998,0.0347725521986553,0.2953999999999999,0,1,0.9549819,Prioritize Shipment
7,1,3,2,12164.0,282.97,2.48,3.3,2,0.759,157.39,1,2025,8,24,3,0.000203880302532,519.387,0.023262906938507,0.7952999999999999,0,1,0.96554536,Prioritize Shipment
3,6,3,1,1273.55,393.05,1.82,4.5,2,0.591,17.7,1,2024,12,26,4,0.0014290762043107,79.64999999999999,0.308625495661733,1.8405,0,1,0.9051797,Prioritize Shipment
0,3,3,0,7094.08,337.08,3.79,1.6,2,0.528,84.2,1,2025,4,13,3,0.0005342482746177,134.72,0.0475156750417249,0.7552,0,1,0.959541,Prioritize Shipment
7,7,1,4,10324.21,347.72,4.15,6.6,2,0.502,76.62,1,2024,6,25,5,0.0004019678018947,505.692,0.0336800588132167,3.2868,0,1,0.9693523,Prioritize Shipment
2,3,3,2,5910.28,221.33,1.77,0.6,2,0.988,66.95,1,2025,11,20,4,0.0002994781973104,40.17,0.0374483104015376,0.0072,0,1,0.93939596,Prioritize Shipment
3,5,3,1,14154.53,472.55,2.59,8.7,4,0.864,84.69,1,2025,12,23,5,0.0001829802897023,736.8029999999999,0.0333850717756082,1.1832,1,1,0.88134545,Prioritize Shipment
7,5,3,0,10517.82,191.61,1.57,6.6,2,0.909,156.2,1,2025,8,27,6,0.0001492704762013,1030.9199999999998,0.0182176534681141,0.6005999999999998,0,1,0.96848685,Prioritize Shipment
7,1,3,2,2765.0,450.84,1.8,8.1,2,0.625,43.79,1,2024,11,16,2,0.0006509945750452,354.699,0.1630524412296564,3.0375,1,1,0.9644269,Prioritize Shipment
4,6,1,3,10724.52,127.08,3.12,8.1,4,0.533,31.73,1,2024,4,29,1,0.0002909221111993,257.013,0.0118494813753902,3.7827,1,1,0.8838841,Prioritize Shipment
2,0,2,1,7099.99,218.95,2.95,5.7,2,0.863,43.75,1,2024,7,6,2,0.0004154935429486,249.375,0.0308380716029177,0.7809,0,1,0.9640199,Prioritize Shipment
5,4,0,0,2961.06,8.62,2.66,2.4,2,0.626,1.06,1,2024,5,24,0,0.0008983269504839,2.544,0.0029111196666058,0.8976,0,1,0.87763304,Prioritize Shipment
6,4,2,4,9340.61,222.36,2.03,4.4,2,0.939,54.72,1,2025,3,4,5,0.0002173305597814,240.768,0.0238057257502454,0.2684000000000002,0,1,0.9608279,Prioritize Shipment
4,6,0,0,12653.25,436.75,2.76,9.1,4,0.687,3.13,1,2024,5,21,5,0.0002181257779621,28.483,0.0345168237409361,2.848299999999999,1,1,0.8692386,Prioritize Shipment
2,0,1,3,12140.76,352.75,1.29,5.8,2,0.934,86.26,1,2025,8,11,1,0.0001062536447471,500.308,0.0290550179725157,0.3827999999999997,0,1,0.9675504,Prioritize Shipment
1,7,1,4,14433.34,43.52,1.5,5.7,2,0.655,103.2,1,2025,1,27,1,0.0001039260489948,588.24,0.0030152411015052,1.9665,0,1,0.96574926,Prioritize Shipment
5,4,0,2,7583.19,327.17,2.62,6.1,2,0.723,4.75,1,2024,7,9,5,0.0003455010358437,28.975,0.0431441121744279,1.6897,0,1,0.91137964,Prioritize Shipment
6,2,0,3,4516.68,463.97,3.24,8.8,2,0.797,2.67,1,2025,12,11,4,0.0007173410558197,23.496,0.1027236819965107,1.7863999999999998,1,1,0.9242038,Prioritize Shipment
0,7,1,3,8956.27,360.57,3.78,5.4,4,0.643,23.8,1,2024,6,26,6,0.0004220506974443,128.52,0.0402589470839981,1.9278,0,1,0.8160762,Prioritize Shipment
