Origin_Port,Destination_Port,Transport_Mode,Product_Category,Distance_km,Weight_MT,Fuel_Price_Index,Geopolitical_Risk_Score,Weather_Condition,Carrier_Reliability_Score,Lead_Time_Days,Disruption_Occurred,Year,Month,Day,DayOfWeek,Cost_Per_KM,Risk_LeadTime,Weight_Per_KM,Risk_Reliability,High_Risk
0,5,3,2,8010.43,184.01,1.75,7.3,2,0.774,120.82,1,2024,8,14,6,0.00021846517602675512,881.9859999999999,0.02297130116610469,1.6497999999999997,1
2,5,0,2,5547.39,119.3,3.38,8.6,2,0.953,4.07,1,2024,8,12,1,0.0006092955425884965,35.002,0.021505608944025926,0.40420000000000034,1
3,0,1,4,5890.22,224.19,3.02,5.4,4,0.956,15.18,1,2024,5,16,4,0.0005127142959006624,81.97200000000001,0.03806139668806938,0.23760000000000023,0
2,1,2,0,519.63,37.12,1.6,2.9,4,0.527,0.81,1,2025,5,4,3,0.0030791139849508306,2.349,0.07143544445085927,1.3717,0
7,5,0,1,4847.11,477.11,1.57,3.5,4,0.54,0.54,1,2024,6,5,6,0.00032390434712643206,1.8900000000000001,0.0984318490812051,1.6099999999999999,0
7,2,3,4,9873.65,112.4,1.44,3.4,0,0.623,16.54,0,2025,4,10,4,0.00014584272280261098,56.236,0.011383834752092693,1.2818,0
7,2,2,1,14625.82,461.23,3.65,3.3,3,0.628,12.06,1,2025,9,12,0,0.00024955865722400524,39.798,0.031535325882582996,1.2276,0
5,2,0,4,12782.38,213.52,3.55,2.4,2,0.547,6.21,1,2025,1,17,0,0.0002777260572757186,14.904,0.016704244436482097,1.0872,0
2,5,1,2,842.13,492.78,1.39,6.1,4,0.694,2.33,1,2025,3,1,2,0.0016505765143148918,14.213,0.5851590609525845,1.8666000000000003,0
2,1,2,4,13529.13,277.48,3.05,9.0,4,0.794,34.99,1,2025,12,19,0,0.00022543947763086023,314.91,0.020509818443610196,1.8539999999999996,1
7,6,2,4,11856.38,465.49,1.48,3.1,3,0.789,9.3,0,2025,7,16,6,0.00012482730816657363,28.830000000000002,0.03926071870166105,0.6540999999999999,0
2,1,0,2,11815.45,3.67,4.18,1.9,0,0.772,1.58,0,2025,4,27,3,0.0003537740839324782,3.002,0.0003106102602947835,0.4331999999999999,0
0,1,2,0,7140.94,374.37,4.19,8.4,4,0.669,17.37,1,2025,7,4,0,0.0005867574857091644,145.90800000000002,0.05242587110380426,2.7803999999999998,1
6,4,3,3,6271.08,451.62,3.5,7.4,1,0.853,18.12,1,2025,11,11,5,0.0005581175810227266,134.08800000000002,0.0720163034118525,1.0878,1
0,6,2,4,4892.28,70.72,4.26,9.3,3,0.913,5.31,1,2024,8,11,3,0.0008707596458093159,49.383,0.014455427735125545,0.8090999999999997,1
2,0,3,0,1452.58,48.97,3.88,1.7,0,0.673,2.76,0,2024,9,10,5,0.0026711093364909333,4.691999999999999,0.03371242891957758,0.5559,0
2,3,3,4,3809.41,212.86,3.93,1.4,2,0.543,46.07,1,2025,11,27,4,0.001031655820717644,64.49799999999999,0.055877419337902724,0.6397999999999999,0
0,5,3,1,4075.75,466.91,3.08,5.4,3,0.648,8.56,1,2025,9,2,5,0.0007556891369686561,46.224000000000004,0.11455805679936208,1.9008,0
2,8,1,2,7519.12,271.65,2.21,6.1,0,0.569,7.09,1,2024,3,24,3,0.0002939173733096426,43.248999999999995,0.03612789794550426,2.6291,0
7,7,3,2,11337.94,264.2,1.92,4.8,1,0.734,30.17,1,2025,6,22,3,0.0001693429317847863,144.816,0.023302293009135697,1.2768,0
4,1,0,3,7370.24,71.42,2.28,6.0,2,0.578,3.96,1,2025,4,2,6,0.00030935220562695377,23.759999999999998,0.009690322160472387,2.532,0
4,2,3,4,1338.74,1.39,3.27,1.8,1,0.731,2.51,1,2025,6,24,5,0.002442595276155191,4.518,0.0010382897351240718,0.4842,0
4,7,0,2,14387.95,405.26,1.77,4.8,2,0.611,7.24,1,2025,12,21,3,0.00012301961015989075,34.752,0.02816662554429227,1.8672,0
3,4,1,3,14169.5,44.7,2.05,6.6,4,0.869,38.58,1,2025,1,5,3,0.00014467694696354845,254.628,0.003154663185010057,0.8646,0
6,2,0,0,11885.25,317.29,2.74,4.3,2,0.514,6.21,1,2024,3,20,6,0.0002305378515386719,26.703,0.026696114932374164,2.0898,0
6,3,0,3,14874.25,457.39,1.97,6.8,0,0.777,1.57,1,2025,7,31,4,0.00013244365262114055,10.676,0.03075045800628603,1.5163999999999997,0
3,5,2,4,8394.99,105.12,3.14,4.5,2,0.585,48.93,1,2024,4,24,6,0.0003740326075433086,220.185,0.012521754046163248,1.8675000000000002,0
6,2,3,4,14460.14,332.97,4.25,3.3,1,0.5,34.34,1,2024,3,4,1,0.0002939114005811839,113.322,0.023026748012121602,1.65,0
2,1,0,4,1596.27,40.27,3.67,3.0,4,0.935,0.8,0,2025,7,14,1,0.0022991097997205985,2.4000000000000004,0.02522756175333747,0.19499999999999984,0
5,1,0,2,5802.37,302.27,3.4,4.1,4,0.836,0.5,0,2025,6,1,3,0.0005859674581248697,2.05,0.05209423046100128,0.6724000000000001,0
7,5,2,2,3768.03,82.8,3.12,0.2,2,0.549,17.38,1,2024,7,26,0,0.0008280188851999586,3.476,0.021974347337998898,0.0902,0
2,6,2,1,3339.58,368.24,2.81,6.7,2,0.832,21.13,1,2025,8,9,2,0.000841423172973847,141.571,0.11026536271028094,1.1256000000000004,0
7,6,3,0,2541.64,151.31,1.82,8.5,1,0.806,7.66,0,2025,7,3,4,0.0007160730866684503,65.11,0.05953242788121056,1.6489999999999996,1
1,2,1,0,9525.0,232.23,4.15,3.5,3,0.737,9.56,1,2024,6,2,3,0.00043569553805774283,33.46,0.024381102362204723,0.9205000000000001,0
0,5,0,1,11829.17,300.12,2.02,0.5,4,0.71,1.86,1,2024,6,17,1,0.0001707643055260851,0.93,0.025371179888360722,0.14500000000000002,0
0,5,0,0,8885.33,86.47,1.5,9.9,0,0.944,1.57,1,2024,12,1,3,0.00016881759034273347,15.543000000000001,0.009731771357957442,0.5544000000000006,1
3,8,3,4,2630.96,371.08,3.68,2.6,2,0.623,33.12,1,2025,6,16,1,0.0013987289810563446,86.112,0.14104357344847507,0.9802000000000001,0
7,3,1,3,12261.29,152.02,1.78,1.3,2,0.699,72.95,1,2025,3,28,0,0.00014517232689219487,94.83500000000001,0.012398369176489586,0.3913000000000001,0
1,5,1,3,9721.34,331.52,2.43,3.7,2,0.665,64.39,1,2024,4,29,1,0.00024996553973011953,238.24300000000002,0.03410229453964165,1.2394999999999998,0
7,4,3,1,6128.4,79.98,1.29,7.4,3,0.886,13.34,1,2025,11,27,4,0.00021049539847268456,98.71600000000001,0.013050714705306443,0.8436,1
2,0,2,2,10274.89,344.37,1.65,2.9,0,0.958,6.93,0,2024,7,29,1,0.00016058566077106423,20.096999999999998,0.03351568727256448,0.1218000000000001,0
0,6,1,1,4268.62,64.97,1.77,5.7,1,0.925,6.79,0,2025,8,20,6,0.000414653916253965,38.703,0.015220375671762772,0.42749999999999977,0
0,5,3,0,5505.29,213.25,1.38,4.2,1,0.899,13.6,0,2025,5,15,4,0.00025066799387498203,57.12,0.03873547079263763,0.4241999999999999,0
2,7,0,4,13803.54,124.36,3.37,1.2,3,0.993,0.58,0,2024,4,3,6,0.00024414027126374828,0.696,0.00900928312592277,0.008400000000000006,0
6,5,1,2,4712.32,374.44,3.96,3.3,4,0.849,11.52,0,2025,6,6,0,0.0008403504006519083,38.016,0.07945979899497488,0.4983000000000001,0
1,0,1,1,7314.83,131.76,2.43,7.2,0,0.876,6.69,0,2025,4,1,5,0.00033220184201136597,48.168000000000006,0.01801272210017184,0.8928,1
6,4,1,4,13407.05,440.98,4.09,6.1,1,0.991,17.84,1,2024,2,26,1,0.00030506338083321837,108.824,0.03289165028846764,0.054900000000000046,0
4,5,2,2,10761.96,446.02,1.9,1.2,1,0.503,9.94,1,2025,4,9,6,0.0001765477663919955,11.927999999999999,0.04144412356113571,0.5963999999999999,0
2,7,0,2,1401.95,99.02,2.27,1.6,2,0.817,1.35,1,2024,5,15,6,0.0016191732943400263,2.16,0.07063019365883233,0.2928000000000001,0
1,3,1,1,2635.89,307.31,1.7,6.4,0,0.869,2.35,0,2025,6,9,1,0.0006449434536342564,15.040000000000001,0.11658680749196666,0.8384,0
2,6,3,2,613.7,44.77,3.25,8.1,0,0.959,0.53,0,2025,3,1,2,0.005295747107707348,4.293,0.0729509532344794,0.3321000000000003,1
5,5,3,2,9648.37,196.38,2.59,3.5,3,0.942,18.13,0,2025,4,12,2,0.0002684391249506393,63.455,0.020353697049346156,0.20300000000000018,0
3,0,2,3,6991.26,356.95,3.22,6.0,3,0.921,7.58,0,2025,7,31,4,0.00046057506086170447,45.480000000000004,0.05105660496105137,0.47399999999999975,0
2,0,1,3,2446.99,330.05,3.71,1.7,2,0.973,14.64,1,2024,2,29,4,0.0015161484109048262,24.888,0.1348799954229482,0.04590000000000004,0
0,2,3,1,14390.04,312.73,3.0,3.1,1,0.769,34.86,0,2025,7,26,2,0.00020847753029178514,108.066,0.021732392682716657,0.7161,0
4,5,0,1,8180.07,141.99,3.27,0.2,3,0.503,0.5,0,2025,4,18,0,0.00039975208036117053,0.1,0.017358042168343305,0.0994,0
1,0,1,2,4007.45,189.63,4.29,7.7,1,0.506,5.94,1,2025,11,19,6,0.0010705061822355864,45.73800000000001,0.047319367677700286,3.8038,1
6,3,1,3,7758.75,52.37,2.19,4.0,1,0.772,10.43,0,2024,11,11,1,0.0002822619623006283,41.72,0.006749798614467536,0.9119999999999999,0
4,2,3,4,10354.49,359.79,2.39,8.2,0,0.718,19.92,0,2024,1,23,5,0.00023081774186850345,163.344,0.034747244915007885,2.3124000000000002,1
3,2,2,1,1605.47,252.44,3.57,7.1,1,0.726,2.17,1,2025,2,9,3,0.002223647903729126,15.406999999999998,0.15723744448666122,1.9454,1
3,7,2,2,4483.21,354.67,3.22,8.3,3,0.7,3.83,1,2024,9,17,5,0.0007182353715306667,31.789000000000005,0.07911072646608122,2.4900000000000007,1
7,2,3,3,12201.0,125.22,1.79,2.9,0,0.959,20.38,1,2024,1,4,4,0.0001467092861240882,59.102,0.010263093189082861,0.1189000000000001,0
3,0,2,4,7165.14,162.89,2.44,1.9,1,0.68,7.12,0,2024,8,11,3,0.0003405376587198575,13.527999999999999,0.022733680011835077,0.6079999999999999,0
0,4,2,4,8425.37,167.77,2.74,9.7,3,0.928,8.74,1,2025,8,15,0,0.0003252082697851845,84.77799999999999,0.019912478621116936,0.6983999999999995,1
4,0,3,3,6775.83,13.85,2.58,7.2,4,0.951,38.21,1,2024,3,15,0,0.0003807651608732805,275.112,0.0020440300302693544,0.35280000000000034,1
6,1,0,4,1136.55,171.18,1.79,8.3,0,0.75,0.5,1,2024,2,16,0,0.0015749417095596322,4.15,0.15061369935330607,2.075,1
6,1,1,4,2903.37,401.85,4.25,0.1,3,0.723,2.21,0,2025,3,9,3,0.0014638161860183168,0.221,0.13840812572975544,0.027700000000000002,0
2,3,3,1,6960.35,448.75,3.72,3.5,4,0.881,32.92,0,2024,12,18,6,0.0005344558822473008,115.22,0.06447233256948286,0.4165,0
3,1,3,4,3533.19,259.59,2.79,7.4,3,0.854,8.03,1,2025,12,18,4,0.000789654674670765,59.422,0.07347184838630245,1.0804000000000002,1
6,6,2,4,1224.7,228.3,3.44,0.8,3,0.664,0.84,0,2024,3,6,6,0.002808851147219727,0.672,0.18641299910182085,0.2688,0
1,6,2,3,12732.92,16.38,4.16,5.7,3,0.551,11.92,1,2025,7,8,5,0.00032671217599733606,67.944,0.0012864291929895106,2.5593,0
0,5,0,2,14727.29,439.72,1.65,4.3,4,0.632,2.53,1,2024,3,2,2,0.00011203690563572795,10.879,0.02985749584614685,1.5823999999999998,0
4,3,3,1,12000.57,7.49,2.03,0.2,0,0.566,16.43,1,2024,3,11,1,0.00016915863163166416,3.286,0.0006241370201582092,0.08680000000000002,0
2,8,1,4,12879.88,472.43,2.99,2.4,2,0.647,79.99,1,2025,4,28,1,0.00023214501998465828,191.97599999999997,0.03667968956232512,0.8472,0
6,2,3,3,4008.67,245.12,3.84,2.8,2,0.631,50.08,1,2024,2,2,0,0.0009579237003794276,140.224,0.061147462874220126,1.0332,0
3,1,2,2,14429.09,171.63,1.32,1.1,3,0.819,10.95,0,2024,10,20,3,9.148186060243578e-05,12.045,0.01189472101151216,0.19910000000000008,0
3,6,1,0,3355.42,462.18,4.45,6.3,0,0.977,2.14,0,2025,2,22,2,0.0013262125158698464,13.482000000000001,0.13774132597409564,0.1449000000000001,0
0,7,2,3,14295.73,13.17,2.7,2.4,1,0.843,14.87,1,2024,7,3,6,0.00018886758493620123,35.687999999999995,0.0009212541087443594,0.3768000000000001,0
2,0,3,3,14924.88,291.13,2.39,2.8,3,0.963,28.67,1,2024,5,18,2,0.00016013529087001037,80.276,0.01950635448995235,0.10360000000000008,0
4,0,0,2,10819.98,274.92,2.17,9.0,3,0.892,0.52,0,2025,10,18,2,0.00020055489936210603,4.68,0.02540854973853926,0.9719999999999999,1
0,5,1,1,14726.58,110.44,1.78,4.7,3,0.864,15.47,1,2025,10,23,4,0.00012086988289202246,72.709,0.0074993650935926736,0.6392000000000001,0
0,5,0,2,8758.33,215.01,3.81,3.9,1,0.707,0.87,1,2025,3,6,4,0.00043501443768389635,3.393,0.024549200589610118,1.1427,0
3,4,2,1,4263.36,326.48,4.35,7.2,4,0.662,9.86,1,2025,1,18,2,0.001020321999549651,70.992,0.07657809802597014,2.4335999999999998,1
1,8,2,4,6836.44,363.84,2.57,9.1,4,0.923,16.75,1,2025,1,26,3,0.0003759266518831439,152.42499999999998,0.05322068210940197,0.7006999999999995,1
5,4,1,2,9106.63,1.36,4.34,0.3,0,0.953,6.56,1,2025,4,4,0,0.0004765758573698503,1.9679999999999997,0.0001493417433232711,0.014100000000000012,0
7,6,2,0,1559.68,468.49,3.92,4.5,0,0.726,0.74,0,2025,1,21,5,0.0025133360689372176,3.33,0.3003757180960197,1.233,0
5,7,0,4,9523.98,83.1,2.79,6.1,2,0.505,5.73,1,2025,1,19,3,0.00029294475628886243,34.953,0.008725343816345687,3.0195,0
1,0,2,0,14727.08,117.56,3.42,3.2,0,0.896,10.17,0,2024,3,23,2,0.00023222526121946782,32.544000000000004,0.007982573599111297,0.3328,0
4,8,2,3,3256.56,132.47,2.64,7.7,4,0.643,7.71,1,2025,11,30,3,0.0008106713833001696,59.367000000000004,0.0406778932370354,2.7489,1
1,2,1,2,11992.63,19.87,3.04,9.7,4,0.505,38.02,1,2025,11,8,2,0.0002534890178384558,368.794,0.0016568509159375386,4.8015,1
3,4,2,4,13664.53,62.4,1.39,9.4,4,0.902,36.2,1,2025,7,6,3,0.00010172322063034731,340.28000000000003,0.004566567602398326,0.9211999999999998,1
0,6,1,0,14183.67,493.19,3.5,2.7,3,0.759,11.56,0,2024,5,16,4,0.000246762650287267,31.212000000000003,0.034771677570050626,0.6507000000000001,0
7,1,3,3,14421.97,158.29,1.37,2.3,4,0.843,66.65,1,2025,10,31,0,9.499395713623036e-05,153.295,0.010975615675251023,0.36110000000000003,0
4,7,1,1,8061.16,58.54,3.9,9.6,2,0.957,65.53,1,2024,12,22,3,0.0004838013387651405,629.088,0.007261982146490083,0.41280000000000033,1
2,5,1,3,14670.96,54.39,3.92,4.6,4,0.771,37.17,0,2024,5,1,6,0.00026719451215189734,170.982,0.003707323856107576,1.0534,0
1,8,1,4,11481.0,360.01,1.98,2.1,3,0.752,10.49,0,2024,7,1,1,0.00017245884504834075,22.029,0.03135702464942078,0.5208,0
5,0,1,4,2844.24,427.43,2.27,7.1,0,0.645,2.85,0,2025,7,4,0,0.0007981042387421596,20.235,0.1502791606896746,2.5204999999999997,1
4,5,3,3,7415.05,129.22,2.79,2.8,3,0.653,14.25,0,2025,2,6,4,0.00037626179189621106,39.9,0.017426719981658925,0.9715999999999999,0
5,5,3,1,10915.8,11.43,3.17,2.7,4,0.898,52.1,1,2025,6,25,6,0.000290404734421664,140.67000000000002,0.0010471060297916781,0.2754,0
3,1,3,3,4086.43,112.32,2.15,8.8,3,0.725,10.12,1,2024,5,10,0,0.0005261316112107634,89.056,0.02748609421915951,2.4200000000000004,1
0,2,0,0,9788.92,29.2,3.16,1.6,4,0.582,1.94,1,2024,8,16,0,0.00032281395700444994,3.104,0.0029829644128259295,0.6688000000000001,0
0,4,0,0,10165.71,52.59,2.18,0.6,0,0.547,0.65,0,2024,1,4,4,0.0002144464085636911,0.39,0.005173273681818585,0.2718,0
2,6,3,4,2859.15,216.32,1.38,2.7,2,0.736,36.69,1,2024,1,24,6,0.00048266093069618585,99.063,0.07565884965811517,0.7128000000000001,0
6,1,2,1,8693.74,115.73,1.21,6.1,4,0.732,20.08,1,2024,11,1,0,0.00013918060581521877,122.48799999999999,0.013311877281814271,1.6348,0
4,5,1,1,11688.59,258.46,1.53,1.2,1,0.827,12.78,0,2025,4,19,2,0.00013089688319977002,15.335999999999999,0.022112162373733698,0.20760000000000003,0
0,2,0,0,7733.99,127.49,3.81,4.7,1,0.736,0.5,1,2025,11,20,4,0.0004926305826617309,2.35,0.016484376111166422,1.2408000000000001,0
3,6,2,0,675.5,470.33,4.37,6.3,4,0.572,2.11,1,2025,7,11,0,0.0064692820133234645,13.293,0.6962694300518134,2.6964,0
3,5,3,4,631.06,453.07,2.61,8.5,0,0.754,1.21,0,2025,3,10,1,0.004135898329794314,10.285,0.7179507495325326,2.091,1
5,7,1,4,5676.93,283.84,2.89,2.3,0,0.953,5.86,0,2025,6,28,2,0.0005090779699591152,13.478,0.04999885501494645,0.10810000000000008,0
3,8,3,2,13929.81,177.86,1.68,8.2,2,0.58,217.83,1,2025,1,23,4,0.00012060466007791923,1786.206,0.012768300500868282,3.444,1
4,5,3,2,3815.81,191.19,3.02,2.3,1,0.845,8.93,0,2024,8,23,0,0.0007914440184390733,20.538999999999998,0.05010469598853192,0.35650000000000004,0
0,1,2,1,9698.27,206.51,1.68,6.8,0,0.797,8.0,1,2024,9,10,5,0.00017322677137262624,54.4,0.021293488426286335,1.3803999999999996,0
4,1,3,2,3720.1,364.06,3.22,4.3,4,0.874,18.29,1,2025,4,16,6,0.0008655681298889816,78.64699999999999,0.09786296067310019,0.5418,0
6,4,2,4,5164.21,226.37,4.28,1.1,1,0.575,5.05,1,2024,12,20,0,0.0008287811688525448,5.555000000000001,0.0438343909329791,0.4675000000000001,0
5,1,3,3,12796.61,428.51,1.85,7.1,4,0.971,72.38,1,2024,6,7,0,0.00014456953833866937,513.8979999999999,0.033486212364055794,0.20590000000000017,1
4,5,0,1,11068.49,472.1,3.72,2.2,0,0.81,0.5,1,2024,10,9,6,0.0003360892045798479,1.1,0.042652611151114565,0.4179999999999999,0
7,6,2,4,1883.29,168.64,1.28,1.8,2,0.924,10.35,1,2024,7,12,0,0.0006796616559319065,18.63,0.08954542316902867,0.13679999999999992,0
4,1,0,0,6716.18,280.79,2.44,3.6,2,0.623,2.85,1,2024,4,25,4,0.00036330175784448894,10.26,0.041807992043095925,1.3572,0
3,7,2,4,922.96,48.43,1.57,6.5,4,0.87,2.32,1,2024,2,2,0,0.0017010487995146053,15.079999999999998,0.052472479847447344,0.845,0
1,2,1,2,7472.91,101.03,2.36,2.3,0,0.891,6.52,0,2025,11,7,0,0.00031580736286132175,14.995999999999999,0.013519499097406499,0.2506999999999999,0
1,6,0,3,10105.29,207.32,1.77,1.8,4,0.699,1.37,1,2025,3,5,6,0.00017515578474244678,2.466,0.02051598717107574,0.5418000000000001,0
0,4,2,1,2218.29,103.9,2.43,0.1,1,0.692,1.84,1,2025,9,21,3,0.001095438378210243,0.18400000000000002,0.046837879628001754,0.030800000000000008,0
0,1,0,0,4688.83,438.4,2.58,4.7,4,0.829,2.08,1,2024,1,17,6,0.0005502438774704991,9.776000000000002,0.09349880460583983,0.8037000000000002,0
7,7,3,0,6268.63,79.98,2.19,4.3,3,0.547,12.92,0,2024,9,3,5,0.00034935863179035926,55.556,0.012758768662371205,1.9478999999999997,0
4,8,1,4,13833.2,228.37,3.37,2.3,2,0.868,85.58,1,2024,7,30,5,0.00024361680594511755,196.83399999999997,0.01650883382008501,0.3036,0
5,8,1,4,14902.2,303.24,4.23,0.5,2,0.521,85.41,1,2024,3,9,2,0.0002838507066070782,42.705,0.02034867335024359,0.2395,0
3,0,1,3,1151.21,346.24,2.52,4.3,2,0.595,7.48,1,2024,4,13,2,0.0021890011379331314,32.164,0.30076180714205053,1.7415,0
5,1,3,0,11534.61,192.15,1.83,7.9,0,0.832,21.55,0,2025,8,31,3,0.00015865295835749973,170.245,0.016658560627537473,1.3272000000000004,1
7,0,2,3,5890.0,434.68,2.09,7.2,3,0.549,6.4,1,2024,2,4,3,0.0003548387096774193,46.080000000000005,0.07379966044142615,3.2472,1
3,7,2,4,6190.64,284.59,4.02,8.6,1,0.986,7.35,1,2025,4,2,6,0.0006493674321233345,63.209999999999994,0.0459710143054676,0.1204000000000001,1
3,0,3,4,11436.84,220.31,3.09,0.1,0,0.934,17.19,0,2025,9,4,4,0.00027017952511358033,1.7190000000000003,0.019263188083421645,0.006599999999999995,0
5,3,3,0,13817.18,34.55,2.7,9.7,4,0.813,85.15,1,2025,11,19,6,0.00019540890398764437,825.955,0.0025005102343604118,1.8139000000000005,1
7,7,3,3,14288.46,232.88,1.69,3.4,4,0.91,70.76,0,2025,12,21,3,0.00011827726710926161,240.584,0.016298467434559077,0.3059999999999999,0
1,8,1,1,8868.28,410.55,2.68,9.9,3,0.944,10.37,1,2024,2,19,1,0.0003022006522121539,102.663,0.04629420812152976,0.5544000000000006,1
7,1,0,3,5678.26,307.66,2.12,2.5,4,0.63,1.51,1,2024,9,7,2,0.00037335380908940413,3.775,0.054182090992663245,0.925,0
7,1,1,1,11919.46,416.25,4.31,4.7,4,0.925,30.94,1,2024,2,15,4,0.00036159356212445864,145.418,0.034921884045082584,0.3524999999999998,0
6,8,1,2,4139.52,247.51,4.12,3.5,0,0.597,3.8,0,2025,2,15,2,0.0009952844774273346,13.299999999999999,0.059791956555349406,1.4105,0
2,3,0,4,8679.07,60.11,1.48,3.6,2,0.707,4.74,1,2025,3,25,5,0.0001705251829977175,17.064,0.006925857263508648,1.0548000000000002,0
3,0,3,1,5699.39,7.81,2.9,8.4,0,0.779,11.0,1,2024,8,27,5,0.0005088263831743397,92.4,0.0013703220871005492,1.8563999999999998,1
6,8,1,2,10021.15,152.31,1.94,7.5,2,0.857,75.8,1,2025,7,6,3,0.00019359055597411475,568.5,0.015198854422895577,1.0725000000000002,1
0,2,2,2,3985.78,349.3,2.56,9.9,3,0.515,4.23,1,2024,8,10,2,0.0006422833171926197,41.877,0.08763654792788363,4.8015,1
2,0,2,4,3278.1,395.34,4.09,6.1,1,0.645,3.94,0,2024,2,27,5,0.0012476739574753667,24.034,0.12060034776242336,2.1654999999999998,0
6,1,1,1,13814.47,148.58,2.94,4.6,0,0.804,11.58,0,2024,5,23,4,0.0002128203253545015,53.267999999999994,0.010755389095636678,0.9015999999999997,0
0,5,2,2,1976.15,248.33,2.3,0.9,0,0.679,1.37,0,2025,5,30,0,0.001163879260177618,1.233,0.1256635376869165,0.2889,0
5,7,2,2,7836.39,211.14,1.89,10.0,0,0.888,7.15,0,2024,10,23,6,0.00024118248326078715,71.5,0.026943528844276508,1.1199999999999999,1
4,7,2,0,3702.37,205.85,3.84,5.5,3,0.826,2.92,1,2024,8,27,5,0.0010371734861723708,16.06,0.055599521387651694,0.9570000000000003,0
6,6,2,3,1064.48,116.44,3.26,7.0,4,0.617,2.76,1,2025,8,12,5,0.003062528182774688,19.32,0.10938674282278671,2.681,1
6,3,3,1,1022.27,69.05,2.74,4.1,1,0.573,2.43,0,2024,11,22,0,0.00268030950727303,9.963,0.06754575601357762,1.7507000000000001,0
3,7,1,0,3040.72,99.15,1.92,5.5,4,0.815,7.72,1,2025,8,14,4,0.0006314293983004025,42.46,0.03260740877160673,1.0175000000000003,0
1,6,2,4,13068.17,28.61,2.3,9.4,2,0.725,91.95,1,2025,9,4,4,0.0001760001591653613,864.33,0.0021892889364004296,2.5850000000000004,1
6,2,1,4,4595.94,99.87,4.37,1.7,4,0.584,9.98,1,2025,11,19,6,0.0009508392189628238,16.966,0.02173004869515268,0.7072,0
4,0,0,1,14281.66,5.59,2.92,2.9,3,0.663,0.79,0,2024,11,24,3,0.00020445802518754823,2.291,0.0003914110824652036,0.9772999999999998,0
6,2,3,1,8933.52,314.0,2.52,1.5,2,0.652,106.84,1,2024,8,30,0,0.0002820836579534159,160.26,0.035148519284671664,0.522,0
2,6,1,2,6830.91,158.87,2.92,7.9,2,0.554,53.67,1,2024,11,5,5,0.0004274686681569513,423.99300000000005,0.023257516202087276,3.5233999999999996,1
2,4,1,0,8911.29,486.6,3.77,0.6,3,0.773,7.75,0,2024,5,26,3,0.00042305883884375886,4.6499999999999995,0.05460488885447561,0.1362,0
0,1,2,4,7992.13,97.66,2.32,0.8,0,0.882,5.22,0,2025,11,7,0,0.00029028556842794094,4.176,0.012219520953738239,0.0944,0
4,5,1,3,11502.26,173.57,1.79,3.0,3,0.788,10.87,0,2025,6,17,5,0.00015562159088735605,32.61,0.01509007794989854,0.6359999999999999,0
0,3,2,4,4596.19,179.56,3.13,5.1,3,0.913,4.09,0,2024,8,14,6,0.0006809988272895594,20.858999999999998,0.039067140392368464,0.4436999999999998,0
4,7,2,1,5619.23,5.22,3.4,4.1,1,0.564,6.01,0,2025,2,27,4,0.0006050651067850934,24.641,0.0009289528992406434,1.7876,0
5,2,1,0,13464.37,419.76,3.55,0.4,1,0.718,14.49,0,2024,11,3,3,0.0002636588269633113,5.796,0.031175613860878745,0.11280000000000001,0
6,5,3,1,14223.62,16.97,4.11,9.6,1,0.805,43.67,0,2024,10,8,5,0.0002889559760454793,419.232,0.0011930858670296308,1.8719999999999994,1
5,1,2,3,13442.09,470.15,2.42,9.5,1,0.838,18.39,1,2024,3,3,3,0.00018003152783532917,174.705,0.03497595983957852,1.5390000000000004,1
4,1,1,2,6582.0,446.15,1.45,2.8,2,0.848,41.49,1,2025,7,24,4,0.00022029778182923123,116.172,0.0677833485262838,0.42560000000000003,0
3,4,1,1,11815.3,268.23,4.36,7.3,1,0.864,15.96,1,2025,8,28,4,0.00036901305933831563,116.50800000000001,0.02270192039135697,0.9928,1
1,3,0,1,7406.87,272.25,2.64,5.8,2,0.826,5.35,1,2024,6,28,0,0.0003564258586960484,31.029999999999998,0.03675641667802999,1.0092000000000003,0
0,2,0,2,7714.33,327.24,3.26,2.4,3,0.547,0.5,1,2025,10,3,0,0.00042259016661200645,1.2,0.04241975647917577,1.0872,0
3,5,3,1,3467.86,194.14,3.4,2.6,3,0.848,7.19,1,2025,11,26,6,0.0009804317359985697,18.694000000000003,0.055982652125518326,0.39520000000000005,0
7,1,2,4,9071.39,323.96,3.0,4.9,2,0.862,54.51,1,2025,3,13,4,0.0003307100675861142,267.099,0.03571227783173251,0.6762000000000001,0
1,2,0,3,3198.97,23.34,1.88,4.2,4,0.997,1.08,1,2025,7,23,6,0.0005876891624491634,4.5360000000000005,0.007296098431682698,0.012600000000000012,0
2,1,0,2,5307.69,27.97,3.69,2.9,3,0.847,0.5,0,2025,5,22,4,0.0006952176935729103,1.45,0.0052697124361068565,0.44370000000000004,0
6,3,1,0,12897.94,229.16,3.85,8.1,3,0.843,15.23,0,2024,2,18,3,0.0002984972794105105,123.363,0.01776717832460067,1.2717000000000003,1
2,3,1,1,3502.6,275.26,3.02,4.8,2,0.757,23.51,1,2024,12,18,6,0.0008622166390681209,112.848,0.07858733512248044,1.1663999999999999,0
0,8,2,2,1531.8,444.02,2.81,6.5,1,0.934,2.81,0,2025,10,20,1,0.0018344431387909649,18.265,0.2898681289985638,0.42899999999999966,0
